,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,最大連勤違反,最小連勤違反,最小連休違反,週末最大違反,休暇希望違反,最大勤務数違反,最大勤務時間違反, 最小勤務時間違反,禁止勤務パターン数,ONリクエスト,OFFリクエスト
EK,─,─,─,─,─,─,─,d8,─,─,n2,n2,─,─,n4,n4,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d4,─,─,─,─,─,─,─,─,─,─,─,p1,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d4,─,─,─,─,─,a5,a5,a5,─,─,─,─,p6,─,d4,─,─,─,p2,p2,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,n3,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,s1,─,─,s1,─,─,─,─,─,─,─,─,─,d4,─,─,─,n1,n1,─,n1,n1,─,─,─,n1,─,─,─,─,─,─,p1,─,─,─,─,─,─,a7,─,─,─,─,─,p2,─,a3,a3,a3,─,─,a6,─,p6,p6,p6,─,─,─,d4,─,n2,─,─,─,n4,─,d4,n1,─,─,─,─,─,a5,─,─,─,─,─,─,a6,n6,─,─,─,p6,─,─,d3,─,─,─,─,─,─,a3,a5,─,─,─,─,a7,p2,─,─,─,─,d8,d6,p6,─,─,─,d7,─,d7,d3,p3,─,─,─,d6,n2,─,d4,─,─,a6,n4,n4,─,p3,─,─,─,─,─,─,p1,─,─,─,─,p1,─,d6,─,─,n4,─,p2,─,a6,─,─,p1,n1,n1,─,a7,─,─,d7,d7,─,d8,p2,─,─,n2,─,a7,p3,p3,─,─,d6,─,a3,a3,a3,─,─,d8,d8,d4,─,a6,─,─,61,0,
EL,─,─,─,a2,─,─,─,a2,─,─,─,─,─,─,─,p6,─,p6,p6,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d5,d5,d5,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,a1,─,─,─,─,─,a4,─,a4,─,─,─,─,─,d8,s3,n6,─,─,─,─,d6,d6,d6,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d4,n1,─,n1,─,─,d4,p2,─,p1,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d8,d4,─,─,─,─,─,n2,n2,n2,─,n2,─,─,─,─,a4,─,a2,─,─,─,─,d8,─,─,─,─,s3,─,d3,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,a5,─,n1,─,─,─,─,─,─,d3,─,─,─,─,─,─,─,─,─,─,─,─,p2,─,─,─,─,─,─,d1,─,─,─,─,─,p7,─,d3,─,─,─,─,p1,─,d1,─,─,─,a1,a1,n4,─,─,─,─,─,─,a5,n2,─,─,─,─,p2,─,a1,─,─,─,─,p2,─,a2,─,─,─,─,d4,─,─,─,─,─,n3,─,d2,d6,─,─,─,a1,─,a1,p2,─,─,─,p6,p3,─,p1,n4,─,─,n1,─,a5,─,─,─,─,n4,─,d5,p6,─,─,─,─,p1,─,d5,d2,─,─,─,d1,─,d2,─,─,─,p2,─,p1,n6,n4,─,─,p1,─,d5,p1,n4,─,─,p3,─,d1,d2,s3,─,─,p2,n4,n4,─,a1,─,─,n6,n1,─,a2,a2,─,─,89,0,
EM,─,─,─,─,─,─,─,─,─,─,d1,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,s4,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d1,─,─,─,─,─,─,d6,─,─,d2,─,d2,─,─,─,─,─,a1,─,p2,─,─,─,─,p5,─,d1,d1,─,─,─,─,d2,─,─,─,─,a4,─,d2,─,─,─,─,─,─,─,p5,p5,─,─,─,d1,d1,d1,─,─,─,─,─,─,─,─,─,─,─,d2,─,─,─,─,─,─,─,d3,d3,d3,─,─,─,a7,─,p2,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d8,d3,─,─,─,─,─,p3,─,─,─,─,─,d1,─,d7,─,─,─,─,d3,─,─,─,d1,─,─,─,─,─,─,d2,─,─,─,a7,─,─,─,─,─,a4,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,s2,─,─,─,d4,─,─,n1,─,─,─,a3,n1,n1,─,─,─,d6,─,d2,─,d1,─,─,─,─,d5,─,a1,─,─,─,─,─,─,─,─,─,a7,─,─,d1,d4,─,─,─,d1,d6,─,─,─,─,─,d2,s1,─,─,─,─,d5,─,─,─,─,─,─,─,─,s1,p2,p5,─,─,─,─,─,d1,d2,─,─,p5,─,d5,d2,s1,─,─,d2,─,d2,d2,─,─,─,p5,p5,─,s2,─,─,─,s3,─,a3,d8,─,─,─,s3,─,d6,d2,d1,─,─,s3,s1,─,d5,d5,─,─,d6,a7,s2,─,d4,─,─,a1,p2,─,d8,d6,─,─,d4,p5,n3,─,p2,─,─,63,0,
EN,─,─,d3,─,─,─,─,─,p1,─,a7,─,─,─,─,d7,─,─,s4,─,─,─,d2,a4,─,a4,─,─,a4,─,─,─,─,─,─,─,─,─,d3,n3,─,─,─,─,─,─,─,─,─,─,─,─,─,d2,─,─,─,─,s2,─,─,─,─,─,d3,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,p5,p5,─,─,─,─,─,─,s2,─,s2,─,─,─,─,─,─,s2,─,─,─,─,─,a3,s3,─,─,─,─,─,a5,─,s1,─,─,─,─,─,─,─,─,─,─,─,d3,d3,d3,─,─,─,n1,─,─,s1,─,─,s3,s3,s3,─,s3,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,p2,─,─,─,─,─,─,─,a5,─,─,─,─,─,p4,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,n1,─,─,n1,─,─,─,─,─,─,─,─,n4,n1,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,n3,─,d8,s1,─,─,d7,─,─,─,─,─,─,─,─,s2,─,─,─,─,d2,─,a3,─,─,─,─,─,a3,a7,─,s3,─,─,─,p2,n4,─,a1,─,─,d3,n4,─,a3,a3,─,─,a4,s1,p2,─,─,─,─,─,d2,─,s3,─,─,─,─,─,─,─,a3,─,─,a3,a3,p3,─,n2,─,─,d7,s4,p2,─,d8,─,─,p4,─,d3,d3,d8,─,─,d7,d3,─,a1,p3,─,─,p3,p3,p2,─,a5,─,─,a1,a1,s1,─,d7,─,─,85,0,
EO,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d6,─,─,d6,─,─,─,─,─,─,─,n5,─,s2,─,─,─,─,d7,d7,─,a1,─,─,─,─,─,─,─,─,─,n2,n2,n2,─,─,─,─,─,─,─,─,d6,─,─,─,─,─,─,─,─,─,─,─,a1,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,p6,─,─,p6,p6,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d2,─,d2,d2,d2,─,─,─,d8,─,─,─,─,─,─,─,─,a2,─,─,─,d6,d6,d7,─,─,─,─,─,─,─,d6,─,─,─,─,─,─,─,a2,─,─,─,─,p5,─,─,─,─,─,d6,d6,─,─,─,─,d3,d3,d3,─,a1,─,─,d2,d2,─,─,─,─,─,d8,d8,d8,─,a1,─,─,─,─,─,a3,n3,─,─,d3,─,─,d7,─,─,─,d1,─,d6,p6,─,─,─,─,a1,d7,─,─,─,─,p5,─,s2,─,─,─,─,─,─,─,─,─,─,─,─,─,n5,n5,n5,─,─,─,n5,─,n5,─,─,─,─,a2,p6,─,a1,─,─,─,a3,a3,a2,─,─,─,─,a1,d1,n5,─,─,─,─,d2,─,d2,d6,─,─,n5,n5,─,a2,a2,─,─,n5,─,d6,d1,n6,─,─,─,d2,─,─,─,─,─,─,n2,n2,n2,─,─,─,p5,─,a1,d8,─,─,─,d1,d1,d2,─,a2,─,─,a2,d1,n3,─,a1,─,─,─,─,a1,d2,d6,─,─,76,0,
EP,─,─,─,─,─,─,─,d2,d2,d2,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,a7,─,d6,─,─,─,p2,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,p1,p1,─,─,─,p2,p2,─,─,─,─,─,─,─,n4,n4,n4,─,─,─,a2,─,─,─,─,─,─,s4,─,─,s4,─,─,d2,─,─,─,─,─,─,─,d6,─,─,─,─,─,─,─,d6,d2,─,─,─,─,─,─,d8,─,─,─,p1,─,d8,─,─,─,─,─,─,─,─,d5,─,─,─,─,─,d6,d6,─,─,d6,─,─,─,─,─,─,a2,a2,a2,─,─,─,─,─,p1,n6,─,d5,─,─,─,─,p1,─,─,─,─,─,─,─,n6,─,─,─,─,─,─,─,d2,─,─,─,─,─,s4,─,─,─,─,p1,─,─,─,─,─,─,─,─,d8,d8,─,─,─,─,─,─,─,─,─,─,n1,─,─,─,─,─,─,─,─,─,n1,─,─,n4,n4,n4,─,─,─,─,─,─,─,─,─,─,─,─,s4,─,p1,p4,─,─,─,─,─,d2,─,─,─,─,─,a2,n6,─,─,─,─,d5,─,s2,─,─,─,─,a7,─,n6,─,─,─,p2,─,a3,p4,─,─,─,─,a7,─,d6,p1,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,p4,─,d2,d6,─,─,─,─,d2,a7,s2,─,─,n1,─,d2,d2,d2,─,─,a2,s3,s4,─,a2,─,─,a7,p1,n4,─,d2,─,─,p5,p4,─,d3,d5,─,─,d2,d2,d8,─,p1,─,─,a3,a2,a7,─,d6,─,─,59,0,
EQ,─,─,n4,n4,n4,─,─,─,d5,n3,─,n3,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,n5,n5,─,─,p2,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d2,─,─,d4,─,d1,─,a3,─,─,─,─,n2,n2,n2,─,─,─,─,a6,─,─,─,─,─,─,d6,─,─,─,─,─,─,─,d6,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d5,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d1,d1,─,a3,─,─,─,─,─,─,a3,─,─,─,─,─,p1,p1,─,─,n4,─,─,s4,─,─,─,─,s3,─,─,d5,─,─,─,n2,n2,─,d8,─,─,─,─,a6,─,─,─,─,─,─,─,─,─,─,─,n5,n5,n2,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,s2,─,s2,─,─,─,─,a3,a5,s4,─,─,─,d2,─,─,─,─,─,p1,─,─,─,─,─,─,─,─,─,─,─,─,─,p2,─,n5,─,─,─,─,─,─,s3,s3,s3,─,─,─,d6,d6,d6,─,─,─,n3,─,d5,n3,─,─,─,n5,─,─,─,d5,─,─,d8,d7,─,a6,n2,─,─,n5,n4,─,a6,a6,─,─,─,d1,─,s1,p1,─,─,d7,d7,d7,─,s1,─,─,n4,─,a6,a6,d1,─,─,─,d8,─,d4,p6,─,─,d1,p1,─,a3,a3,─,─,s4,─,d2,p6,─,─,─,─,─,─,─,─,─,─,─,─,d5,d1,p1,─,─,77,0,
ER,─,d1,─,d1,─,─,d1,─,─,─,─,─,a7,p3,p6,─,─,p2,─,d6,d2,─,─,─,─,─,─,d6,─,─,─,─,─,d1,─,─,─,─,─,─,─,─,─,─,─,─,─,a7,p2,─,─,─,─,n4,n4,n4,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,a2,─,a2,a2,─,─,─,─,p2,p1,─,─,─,d2,─,d2,p2,─,─,─,d8,d8,d2,─,─,─,─,─,─,p2,─,─,─,─,─,─,a2,d2,─,─,─,─,─,a3,a1,─,─,─,─,─,s4,─,d2,─,─,─,─,─,a1,─,n4,─,─,─,─,a1,─,─,a3,n4,─,─,a7,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,p5,─,─,─,─,d2,─,p5,p2,─,─,─,─,─,d2,s4,─,─,─,─,─,a1,a1,─,─,─,p5,p5,p5,─,─,─,─,─,─,p1,p1,─,─,─,─,─,─,d8,─,─,─,─,─,p1,p1,─,─,─,─,─,─,a1,─,─,─,─,─,─,a2,─,─,─,─,─,─,─,─,─,─,─,─,─,d1,n4,─,─,─,─,─,a2,─,─,─,─,─,─,d1,d1,d1,─,─,─,─,a2,─,─,─,─,a3,a1,s3,─,─,─,p3,p3,p5,─,─,─,─,─,─,a2,d5,─,─,─,─,─,a2,d2,─,─,─,─,─,n2,─,─,─,─,─,─,─,d6,─,─,─,─,─,─,a1,─,─,─,─,─,d5,─,─,─,─,─,─,n2,─,─,─,─,─,─,d2,p1,─,─,─,─,─,─,d1,─,─,─,─,─,n4,─,─,─,─,─,─,─,─,─,─,─,d2,s3,s3,─,85,0,
ES,─,─,─,─,─,─,a5,─,─,─,─,─,n3,─,─,─,─,─,─,p1,p2,─,─,─,─,─,─,─,─,─,─,─,─,d1,─,─,─,─,─,─,─,d1,─,─,─,─,─,d6,p2,─,─,─,─,─,─,d2,─,─,─,─,─,n4,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,p1,─,─,─,─,─,─,n4,─,─,─,─,─,─,a4,─,─,─,─,─,─,n4,─,─,─,─,s1,─,─,a3,─,a5,─,─,─,n4,─,─,─,─,─,n4,n4,─,─,─,─,─,─,─,a3,─,─,─,─,─,─,a3,─,─,─,─,─,─,d5,─,─,─,─,─,─,a5,─,─,─,─,─,─,d5,─,─,─,─,─,d2,d2,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d3,d2,─,─,─,─,─,d1,─,─,─,─,─,─,─,d6,─,─,─,─,─,n2,─,─,─,─,─,─,d1,s1,─,─,─,─,─,─,─,─,─,─,─,─,d6,d6,─,─,─,─,─,d5,d5,─,─,─,─,─,─,d6,─,─,─,─,─,d3,d3,d3,─,a4,─,─,─,d6,─,n4,─,─,─,─,a3,─,─,─,─,─,p6,p1,─,─,─,─,n2,n2,─,─,─,s1,─,─,p2,─,─,─,─,─,─,─,d2,─,─,─,─,─,p1,─,─,─,p1,─,─,a5,a5,─,─,─,─,─,d4,p1,─,─,─,─,─,a3,d2,d2,─,─,─,─,d3,d1,─,─,─,d4,─,a5,a3,─,d6,─,a7,─,d3,d5,─,d5,d5,─,─,a5,d2,─,p1,p1,p1,─,a3,a3,d1,─,d5,d5,─,a5,a3,108,0,
ET,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,─,p3,─,─,s3,─,─,─,p7,─,─,─,─,─,─,n1,n6,─,─,─,─,─,─,d6,─,─,─,─,─,─,─,─,─,─,─,─,s2,─,─,─,─,─,─,─,d2,─,─,─,─,─,n4,─,─,─,─,─,─,d1,d6,─,─,─,─,─,d6,─,─,─,─,─,─,n1,─,─,─,─,─,─,─,s3,─,─,─,─,─,n3,─,─,─,─,─,─,n1,─,─,─,─,─,─,n1,─,─,─,─,─,─,─,─,─,─,─,─,─,─,d1,─,─,─,─,─,─,d6,─,─,─,─,─,d2,d2,─,─,─,─,─,d6,p2,─,─,─,─,─,─,d1,─,─,─,─,─,─,a3,─,─,─,─,─,a3,a6,─,─,─,─,─,─,a3,s1,s1,─,─,─,─,s4,─,─,─,─,─,─,─,─,─,─,─,─,─,d2,─,─,─,─,─,─,d6,─,d6,n1,─,─,d1,d1,─,─,─,─,─,d6,d1,─,─,─,─,─,n4,─,─,n4,─,─,─,─,d2,─,─,─,─,─,d1,d2,─,─,p1,─,─,p1,p1,─,─,─,d2,─,p1,p1,─,─,a6,─,─,d4,p1,─,─,p2,─,─,d4,p1,─,─,─,─,─,p1,p1,─,─,─,─,─,a3,d2,─,─,─,─,─,d2,d2,─,─,d6,d6,─,a6,a7,─,s4,─,─,─,d6,d1,─,─,─,n3,─,d6,─,─,─,─,─,─,d6,d6,─,─,─,─,─,d6,d2,─,─,─,─,─,a3,a3,─,d6,─,─,n4,n4,─,d6,d6,d6,─,─,d6,d1,53,0,
人数違反,32,35,37,35,21,103,200,15,15,18,18,13,100,0,8,10,14,17,16,3,0,13,18,19,13,11,102,0,21,19,16,9,18,0,103,14,14,24,20,15,101,3,26,32,21,23,19,0,0,16,21,13,17,11,0,0,26,21,25,20,12,2,3,8,14,11,17,10,104,0,13,13,7,13,8,3,0,11,15,8,16,12,5,3,22,24,23,13,14,0,0,8,10,16,11,17,0,1,24,13,12,24,8,200,4,11,9,15,11,13,0,101,15,10,18,4,8,0,8,8,11,9,7,16,400,5,7,22,20,19,11,2,0,15,19,13,12,13,2,104,27,24,25,17,9,1,200,12,19,13,13,11,2,400,19,8,19,7,11,100,1,12,7,14,9,6,2,0,24,21,22,16,11,102,0,10,11,18,18,16,0,0,22,13,16,4,14,0,0,8,6,12,13,8,0,2,5,16,6,7,8,1,201,17,14,13,7,10,100,2,15,13,8,18,5,1,100,13,8,11,10,7,1,0,8,1,12,5,8,0,0,4,6,3,10,11,401,0,13,14,14,4,7,100,0,3,3,1,0,2,1,0,9,7,4,5,6,103,0,4,4,6,7,5,200,0,8,9,3,7,2,200,0,9,1,2,3,5,601,200,6,3,0,3,2,100,700,2,0,1,1,1,700,100,0,4,1,0,0,600,100,2,6,3,0,2,1300,400,2,1,1,1,1,200,1300,0,1,0,1,0,1000,1000,1,0,1,1,0,400,200,0,1,0,0,0,1500,2400,0,0,0,400,0,700,400,0,2,0,0,0,2900,3100,200,500,0,0,300,3500,5100,2600,1800,1500,3800,2700,5000,9400,
a1の勤務人数,1,3,2,2,2,2,2,2,2,3,2,2,2,1,2,2,4,2,3,4,2,2,4,3,4,2,2,2,2,2,2,2,2,2,1,2,2,3,4,2,2,2,3,2,3,3,4,1,2,4,7,4,4,2,2,2,2,4,2,2,3,1,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,1,3,4,3,3,3,2,3,4,4,4,4,3,1,3,3,5,3,2,2,2,2,3,3,3,2,3,1,3,1,2,2,2,2,2,3,2,3,2,2,4,2,3,1,2,2,3,4,2,1,2,3,3,3,3,2,2,3,2,2,2,2,1,2,4,2,4,4,2,3,4,4,5,3,2,2,2,1,4,3,2,3,2,2,4,3,2,3,4,2,2,4,2,3,3,2,3,3,4,3,3,3,4,2,2,3,2,5,2,2,4,2,3,3,2,2,2,4,1,3,2,1,2,3,2,4,5,3,3,4,3,3,2,2,5,3,2,3,2,3,2,3,2,5,5,3,3,5,3,4,3,2,3,3,2,3,2,4,4,3,4,2,4,4,4,3,2,2,4,3,2,3,4,2,4,4,5,4,3,5,4,3,3,2,3,5,3,3,3,6,6,3,3,2,3,3,3,4,4,3,5,3,3,3,3,2,3,5,4,3,4,4,2,2,3,3,3,2,3,2,3,2,2,2,3,4,3,3,2,2,3,5,3,3,3,2,3,4,2,5,3,2,3,5,3,3,5,3,5,3,2,4,3,3,2,5,5,3,4,4,4,5,4,3,2,4,4,2,6,4,6,6,4,5,4,6,3,5,4,5,5,6,7,8,6,5,1,
a2の勤務人数,3,4,2,3,2,1,1,2,2,1,2,1,2,2,3,2,2,2,1,3,1,2,2,4,3,3,1,2,4,2,3,2,2,2,1,1,2,3,2,1,2,2,2,3,4,2,2,2,1,1,4,4,2,3,2,2,3,4,3,2,2,1,3,2,2,2,2,3,6,3,4,2,2,3,2,2,2,4,3,4,4,4,3,4,2,3,1,4,4,2,2,2,2,1,1,2,2,2,2,2,1,3,3,4,2,1,2,2,1,2,4,1,3,3,3,3,3,2,3,3,3,2,2,2,2,3,2,3,3,2,1,1,2,3,1,3,3,4,2,2,3,4,4,2,4,2,1,2,2,1,2,2,2,1,2,3,3,2,1,2,1,2,2,2,2,2,2,3,2,2,3,3,2,2,4,2,2,4,2,1,2,2,4,3,4,4,3,3,2,1,1,1,2,3,2,2,2,2,2,4,3,4,4,4,5,3,3,2,2,2,4,3,4,4,3,2,3,3,4,3,2,3,2,3,2,3,3,5,3,4,4,3,4,5,2,3,3,3,5,3,3,5,3,2,3,2,3,2,3,3,3,3,3,3,2,4,2,5,2,4,3,5,3,4,5,3,2,3,4,3,2,3,3,3,3,3,4,3,3,3,3,4,2,2,4,3,3,2,2,2,3,3,4,2,5,4,5,2,3,4,3,3,3,3,2,3,2,1,2,5,3,4,3,4,4,5,2,2,4,2,4,2,2,3,2,3,2,5,3,5,3,4,4,4,5,4,5,3,5,5,3,2,3,6,6,5,5,3,4,5,4,4,4,4,4,6,4,4,4,5,6,7,7,4,
a3の勤務人数,5,2,2,2,1,2,1,2,3,3,1,2,1,3,2,3,4,1,1,2,0,2,2,1,0,2,3,1,3,3,3,3,1,1,0,3,3,6,3,2,3,3,0,1,3,3,3,3,1,2,3,4,5,3,2,4,3,2,5,2,2,3,1,1,2,2,1,2,2,1,3,3,4,2,1,3,2,4,4,3,1,3,4,2,2,3,2,3,2,1,3,4,4,2,2,2,3,1,4,3,4,2,3,2,2,4,4,2,2,2,2,3,3,3,4,3,3,4,1,1,4,4,2,2,4,2,2,3,1,3,3,2,2,3,2,4,2,2,1,2,1,2,2,3,1,3,3,3,2,2,2,2,2,4,3,2,2,3,2,2,2,2,2,3,3,3,1,2,3,3,2,2,2,2,1,2,2,2,2,1,3,1,2,3,4,2,2,3,2,3,2,3,3,4,2,4,5,3,3,2,2,3,3,2,4,2,3,2,3,2,4,1,1,3,2,2,2,3,4,5,4,3,1,4,1,2,2,2,1,3,1,1,3,2,2,2,3,2,4,3,1,2,3,2,2,1,1,2,1,3,2,1,1,2,2,3,2,3,1,4,1,1,1,2,1,1,2,2,2,3,3,2,1,4,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,2,2,1,2,3,2,2,3,2,4,2,4,4,3,2,2,4,1,1,2,3,1,4,1,2,2,3,2,1,1,4,1,1,2,1,2,3,2,1,3,1,4,1,1,2,5,3,5,3,3,3,3,2,3,2,3,2,2,2,2,3,3,3,4,3,2,4,4,4,2,4,3,3,6,
a4の勤務人数,20,4,3,4,2,1,0,7,2,1,4,5,0,1,2,2,1,2,2,1,2,6,2,4,1,3,0,1,9,1,2,1,3,3,2,3,2,3,3,2,1,3,10,6,5,3,2,1,1,5,6,2,2,2,1,1,9,2,5,2,3,1,1,2,3,3,1,4,1,2,5,3,3,1,2,0,3,1,2,1,5,2,1,3,12,4,2,2,2,1,0,1,2,4,1,2,2,1,4,3,2,3,2,0,1,2,4,3,1,2,1,1,4,0,3,1,1,2,1,2,1,1,1,1,2,2,1,6,3,2,2,1,1,7,4,3,2,1,2,0,6,2,1,6,2,1,0,2,2,1,1,2,1,2,5,1,1,2,1,1,1,4,1,2,3,1,1,1,7,2,1,3,1,3,1,3,2,4,2,1,1,3,6,2,1,1,3,2,0,2,3,2,2,2,1,0,0,5,0,1,3,1,1,4,1,1,1,2,0,1,6,2,3,3,1,0,1,1,2,2,2,0,2,1,4,0,1,2,1,1,1,1,1,0,2,2,0,1,2,2,2,2,1,1,3,1,3,1,0,2,1,1,3,3,3,3,2,1,3,0,3,2,2,1,0,1,1,2,2,1,2,1,1,0,0,2,2,2,2,2,2,2,1,2,2,2,3,1,3,3,2,3,2,1,2,4,4,4,3,1,1,3,3,3,1,2,3,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,2,1,3,3,1,2,2,1,1,3,2,2,1,2,2,2,2,1,2,3,1,2,1,1,2,1,2,3,2,3,3,3,1,3,4,4,
a5の勤務人数,2,2,2,1,1,2,2,2,2,4,2,2,2,2,2,1,1,3,1,3,2,2,2,1,2,2,1,1,2,2,4,4,1,3,2,2,2,3,4,2,2,1,1,3,4,2,2,3,3,2,1,2,2,3,4,2,2,2,2,1,2,2,1,3,3,2,2,3,3,1,3,6,4,3,3,2,2,2,2,3,2,2,2,2,4,4,3,3,2,1,1,2,4,2,4,4,3,1,6,3,3,2,2,2,3,2,2,1,1,2,3,2,2,3,2,4,4,1,4,1,2,2,4,4,1,2,1,1,2,2,2,2,2,2,2,2,3,4,2,4,5,3,2,1,2,3,2,3,2,3,3,2,2,4,3,4,3,2,1,2,2,3,4,2,2,2,2,2,1,2,4,1,2,4,2,2,2,3,4,2,2,1,1,2,1,1,3,2,2,1,3,3,2,2,2,2,2,2,3,4,2,1,2,4,3,3,3,3,2,1,2,2,1,2,2,2,1,2,3,1,2,3,1,2,2,2,2,4,2,1,2,2,2,2,3,1,4,1,2,2,4,3,1,2,2,3,4,4,3,2,3,2,4,2,2,3,4,2,1,3,4,3,2,2,2,2,3,1,1,2,4,4,2,3,2,3,4,3,3,3,3,2,4,4,3,2,3,2,4,3,3,3,2,3,3,3,3,2,3,4,5,3,3,3,3,5,2,3,3,3,5,3,3,3,3,2,3,3,4,3,3,2,3,3,3,3,2,3,1,4,3,4,4,3,5,4,3,2,2,3,3,2,3,4,3,5,5,3,5,3,4,3,5,3,5,2,2,2,3,5,5,4,7,4,
